Numero;Sexo;Level;HP;Ataque;Defesa;AtaqueEspecial;DefesaEspecial;Rapidez
852;M;100;304;258;240;218;218;179
852;F;1;50;68;60;50;50;32
852;F;50;157;132;123;112;112;92
852;F;100;304;258;240;218;218;179
853;M;1;80;118;90;70;80;42
853;M;50;187;187;156;134;145;103
853;M;100;364;368;306;262;284;201
853;F;1;80;118;90;70;80;42
853;F;50;187;187;156;134;145;103
853;F;100;364;368;306;262;284;201
854;I;1;40;45;45;74;54;50
854;I;50;147;106;106;138;116;112
854;I;100;284;207;207;271;227;218
855;I;1;60;65;65;134;114;70
855;I;50;167;128;128;204;182;134
855;I;100;324;251;251;403;359;262
856;F;1;42;30;45;56;53;39
856;F;50;149;90;106;118;115;100
856;F;100;288;174;207;232;225;194
857;F;1;57;40;65;86;73;49
857;F;50;164;101;128;151;137;111
857;F;100;318;196;251;298;269;216
858;F;1;57;90;95;136;103;29
858;F;50;164;156;161;206;170;89
858;F;100;318;306;317;408;335;172
859;M;1;45;45;30;55;40;50
859;M;50;152;106;90;117;101;112
859;M;100;294;207;174;229;196;218
860;M;1;65;60;45;75;55;70
860;M;50;172;123;106;139;117;134
860;M;100;334;240;207;273;229;262
861;M;1;95;120;65;95;75;60
861;M;50;202;189;128;161;139;123
861;M;100;394;372;251;317;273;240
862;M;1;93;90;101;60;81;95
862;M;50;200;156;168;123;146;161
862;M;100;390;306;331;240;287;317
862;F;1;93;90;101;60;81;95
862;F;50;200;156;168;123;146;161
862;F;100;390;306;331;240;287;317
863;M;1;70;110;100;50;60;50
863;M;50;177;178;167;112;123;112
863;M;100;344;350;328;218;240;218
863;F;1;70;110;100;50;60;50
863;F;50;177;178;167;112;123;112
863;F;100;344;350;328;218;240;218
864;M;1;60;95;50;145;130;30
864;M;50;167;161;112;216;200;90
864;M;100;324;317;218;427;394;174
864;F;1;60;95;50;145;130;30
864;F;50;167;161;112;216;200;90
864;F;100;324;317;218;427;394;174
865;M;1;62;135;95;68;82;65
865;M;50;169;205;161;132;147;128
865;M;100;328;405;317;258;289;251
865;F;1;62;135;95;68;82;65
865;F;50;169;205;161;132;147;128
865;F;100;328;405;317;258;289;251
866;M;1;80;85;75;110;100;70
866;M;50;187;150;139;178;167;134
866;M;100;364;295;273;350;328;262
866;F;1;80;85;75;110;100;70
866;F;50;187;150;139;178;167;134
866;F;100;364;295;273;350;328;262
867;M;1;58;95;145;50;105;30
867;M;50;165;161;216;112;172;90
867;M;100;320;317;427;218;339;174
867;F;1;58;95;145;50;105;30
867;F;50;165;161;216;112;172;90
867;F;100;320;317;427;218;339;174
868;F;1;45;40;40;50;61;34
868;F;50;152;101;101;112;124;94
868;F;100;294;196;196;218;243;183
869;F;1;65;60;75;110;121;64
869;F;50;172;123;139;178;190;127
869;F;100;334;240;273;350;375;249
870;I;1;65;100;100;70;60;75
870;I;50;172;167;167;134;123;139
870;I;100;334;328;328;262;240;273
871;M;1;48;101;95;91;85;15
871;M;50;155;168;161;157;150;73
871;M;100;300;331;317;309;295;141
871;F;1;48;101;95;91;85;15
871;F;50;155;168;161;157;150;73
871;F;100;300;331;317;309;295;141
872;M;1;30;25;35;45;30;20
872;M;50;137;84;95;106;90;79
872;M;100;264;163;185;207;174;152
872;F;1;30;25;35;45;30;20
872;F;50;137;84;95;106;90;79
872;F;100;264;163;185;207;174;152
873;M;1;70;65;60;125;90;65
873;M;50;177;128;123;194;156;128
873;M;100;344;251;240;383;306;251
873;F;1;70;65;60;125;90;65
873;F;50;177;128;123;194;156;128
873;F;100;344;251;240;383;306;251
874;M;1;100;125;135;20;20;70
874;M;50;207;194;205;79;79;134
874;M;100;404;383;405;152;152;262
874;F;1;100;125;135;20;20;70
874;F;50;207;194;205;79;79;134
874;F;100;404;383;405;152;152;262
875;M;1;75;80;110;65;90;50
875;M;50;182;145;178;128;156;112
875;M;100;354;284;350;251;306;218
875;F;1;75;80;110;65;90;50
875;F;50;182;145;178;128;156;112
875;F;100;354;284;350;251;306;218
876;M;1;60;65;55;105;95;95
876;M;50;167;128;117;172;161;161
876;M;100;324;251;229;339;317;317
877;M;1;58;95;58;70;58;97
877;M;50;165;161;121;134;121;163
877;M;100;320;317;236;262;236;322
877;F;1;58;95;58;70;58;97
877;F;50;165;161;121;134;121;163
877;F;100;320;317;236;262;236;322
878;M;1;72;80;49;40;49;40
878;M;50;179;145;111;101;111;101
878;M;100;348;284;216;196;216;196
878;F;1;72;80;49;40;49;40
878;F;50;179;145;111;101;111;101
878;F;100;348;284;216;196;216;196
879;M;1;122;130;69;80;69;30
879;M;50;229;200;122;145;133;90
879;M;100;448;394;260;284;260;174
879;F;1;122;130;69;80;69;30
879;F;50;229;200;122;145;133;90
879;F;100;448;394;260;284;260;174
880;I;1;90;100;90;80;70;75
880;I;50;197;167;156;145;134;139
880;I;100;384;328;306;284;262;273
881;I;1;90;100;90;90;80;55
881;I;50;197;167;156;156;145;117
881;I;100;384;328;306;306;284;229
882;I;1;90;90;100;70;80;75
882;I;50;197;156;167;134;145;139
882;I;100;384;306;328;262;284;273
883;I;1;90;90;100;80;90;55
883;I;50;197;156;167;145;156;117
883;I;100;384;306;328;284;306;229
884;M;1;70;95;115;120;50;85
884;M;50;177;161;183;189;112;150
884;M;100;344;317;361;372;218;295
884;F;1;70;95;115;120;50;85
884;F;50;177;161;183;189;112;150
884;F;100;344;317;361;372;218;295
885;M;1;28;60;30;40;30;82
885;M;50;135;123;90;101;90;147
885;M;100;260;240;174;196;174;289
885;F;1;28;60;30;40;30;82
885;F;50;135;123;90;101;90;147
885;F;100;260;240;174;196;174;289
886;M;1;68;80;50;60;50;102
886;M;50;175;145;112;123;112;169
886;M;100;340;284;218;240;218;333
886;F;1;68;80;50;60;50;102
886;F;50;175;145;112;123;112;169
886;F;100;340;284;218;240;218;333
887;M;1;88;120;75;100;75;142
887;M;50;195;189;139;167;139;213
887;M;100;380;372;273;328;273;421
887;F;1;88;120;75;100;75;142
887;F;50;195;189;139;167;139;213
887;F;100;380;372;273;328;273;421
888;I;1;92;170;115;80;115;148
888;I;50;199;244;183;145;183;220
888;I;100;388;482;361;284;361;434
889;I;1;92;130;145;80;145;138
889;I;50;199;200;216;145;216;209
889;I;100;388;394;427;284;427;412
890;I;1;255;115;250;145;250;130
890;I;50;362;183;332;216;332;200
890;I;100;714;361;658;427;658;394
891;M;1;60;90;60;53;50;72
891;M;50;167;156;123;115;112;136
891;M;100;324;306;240;225;218;267
891;F;1;60;90;60;53;50;72
891;F;50;167;156;123;115;112;136
891;F;100;324;306;240;225;218;267
892;M;1;100;130;100;63;60;97
892;M;50;107;200;167;126;123;163
892;M;100;404;394;328;247;240;322
892;F;1;100;130;100;63;60;97
892;F;50;107;200;167;126;123;163
892;F;100;404;394;328;247;240;322
893;I;1;105;120;105;70;95;105
893;I;50;212;189;172;134;161;172
893;I;100;414;372;229;262;317;339
894;I;1;80;100;50;100;50;200
894;I;50;187;167;112;167;112;277
894;I;100;364;328;218;328;218;548
895;I;1;200;100;50;100;50;80
895;I;50;307;167;112;167;112;145
895;I;100;604;328;218;328;218;284
896;I;1;100;145;130;65;110;30
896;I;50;207;216;200;128;178;90
896;I;100;404;427;394;251;350;174
897;I;1;100;65;60;145;80;130
897;I;50;207;128;123;216;145;200
897;I;100;404;251;240;427;284;394
898;I;1;100;165;150;165;130;150
898;I;50;207;238;222;238;200;222
898;I;100;404;471;438;471;394;438
899;M;1;103;105;72;105;75;65
899;M;50;210;172;136;172;139;128
899;M;100;410;339;267;339;273;251
899;F;1;103;105;72;105;75;65
899;F;50;210;172;136;172;139;128
899;F;100;410;339;267;339;273;251
900;M;1;70;135;95;45;70;85
900;M;50;177;205;161;106;134;150
900;M;100;344;405;317;207;262;295
900;F;1;70;135;95;45;70;85
900;F;50;177;205;161;106;134;150
900;F;100;344;405;317;207;262;295
901;M;1;130;140;105;45;80;50
901;M;50;237;211;172;106;145;112
901;M;100;464;416;339;207;284;218
901;F;1;130;140;105;45;80;50
901;F;50;237;211;172;106;145;112
901;F;100;464;416;339;207;284;218
902;M;1;120;112;65;80;75;78
902;M;50;227;180;128;145;139;143
902;M;100;444;355;251;284;273;280
903;M;1;80;130;60;40;80;120
903;M;50;187;200;123;101;145;189
903;M;100;364;394;240;196;284;372
903;F;1;80;130;60;40;80;120
903;F;50;187;200;123;101;145;189
903;F;100;364;394;240;196;284;372
904;M;1;85;115;95;65;65;85
904;M;50;192;183;161;128;128;150
904;M;100;374;361;317;251;251;295
904;F;1;85;115;95;65;65;85
904;F;50;192;183;161;128;128;150
904;F;100;374;361;317;251;251;295
905;F;1;74;115;110;135;100;106
905;F;50;181;183;178;205;167;173
905;F;100;352;361;350;405;328;342
